year,section,type,Champ,Art.,prog,proj/act,Ligne,code,fr_label,ar_label,amount_previous,amount_proposed,amount_approved
2023,Fonctionnement,recettes,60.0,10.0,0.0,,20.0,60.10.20,Remboursement dannuités demprunts garantis,ﺍﺴﺘﺮﺠﺎﻉ ﺍﻷﻗﺴﺎﻄ ﺍﻟﺴﻧﻮﻳﺔ ﻣﻦ ﺍﻹﻗﺘﺮﺍﻀﺎﺕ ﺍﻟﻣﻀﻣﻮﻧﺔ   ,0.0,0.0,0
2023,Fonctionnement,recettes,60.0,10.0,0.0,,30.0,60.10.30,Recettes pour le compte des collectivités territoriales,ﻣﺪﺍﺧﻴﻞ ﻟﻔﺎﺋﺪﺓ ﺍﻟﺠﻣﺎﻋﺎﺕ ﺍﻟﺘﺮﺍﺑﻴﺔ  ,0.0,0.0,0
2023,Fonctionnement,recettes,60.0,10.0,0.0,,40.0,60.10.40,Recettes pour dautres tiers,ﻣﺪﺍﺧﻴﻞ ﻟﻔﺎﺋﺪﺓ ﺃﺷﺧﺎﺺ ﺃﺧﺮﻯ,0.0,0.0,0
2023,Fonctionnement,recettes,0.0,0.0,0.0,,0.0,60.10.00,Total de larticle  10 - Recettes dordre,مجموع - nan,0.0,0.0,0
2023,Fonctionnement,recettes,0.0,0.0,0.0,,0.0,60.00.00,Total du chapitre  60 - DOMAINE DE CONSOLIDATION DE RESULTATS,مجموع - ﻣﺠﺎﻝ ﺗﺪﻋﻴﻢ ﺍﻟﻧﺘﺎﺋﺞ,0.0,0.0,0
2023,Fonctionnement,recettes,0.0,0.0,0.0,,0.0,00.00.00,Total Recettes de Fonctionnement,مجموع مداخيل التسيير,92577880.0,92500000.0,92500000
2024,Fonctionnement,recettes,0.0,0.0,0.0,,0.0,00.00.00,Recettes de Fonctionnement,ﻣﺪﺍﺧﻴﻞ ﺍﻟﺘﺴﻴﻴﺮ,0.0,0.0,0
2024,Fonctionnement,recettes,10.0,0.0,0.0,,0.0,10.00.00,DOMAINE DADMINISTRATION GENERALE,ﻣﺠﺎﻝ ﺍﻹﺪﺍﺭﺓ ﺍﻟﻌﺎﻣﺔ,0.0,0.0,0
2024,Fonctionnement,recettes,10.0,10.0,0.0,,0.0,10.10.00,Etat civil et légalisation,ﺍﻟﺤﺎﻟﺔ ﺍﻟﻣﺪﻧﻴﺔ ﻮﺗﺼﺪﻳﻖ ﺍﻻﻣﻀﺎﺀ ,0.0,0.0,0
2024,Fonctionnement,recettes,10.0,10.0,0.0,,10.0,10.10.10,Recettes Fiscales,ﻣﺪﺍﺧﻴﻞ ﻀﺮﻳﺑﻴﺔ,0.0,0.0,0
2024,Fonctionnement,recettes,10.0,10.0,0.0,,11.0,10.10.11,Taxe de légalisation des signatures et de certification des documents,ﺭﺴﻢ ﺗﺼﺪﻳﻖ ﺍﻹﻣﻀﺎﺀ ﻮﺍﻹﺷﻬﺎﺪ ﺑﺎﻟﺘﻄﺎﺑﻖ        ,300000.0,260000.0,260000
2024,Fonctionnement,recettes,10.0,10.0,0.0,,30.0,10.10.30,Recettes des services rémunérés,ﻣﺪﺍﺧﻴﻞ ﻣﻘﺎﺑﻞ ﺧﺪﻣﺎﺕ ,0.0,0.0,0
2024,Fonctionnement,recettes,10.0,10.0,0.0,,31.0,10.10.31,Droit détat civil,ﺭﺴﻮﻢ ﺍﻟﺤﺎﻟﺔ ﺍﻟﻣﺪﻧﻴﺔ  ,250000.0,165000.0,165000
2024,Fonctionnement,recettes,0.0,0.0,0.0,,0.0,10.10.00,Total de larticle  10 - Etat civil et légalisation,مجموع - ﺍﻟﺤﺎﻟﺔ ﺍﻟﻣﺪﻧﻴﺔ ﻮﺗﺼﺪﻳﻖ ﺍﻻﻣﻀﺎﺀ ,550000.0,425000.0,425000
2024,Fonctionnement,recettes,10.0,20.0,0.0,,0.0,10.20.00,Autorisations administratives,ﺗﺮﺧﻴﺼﺎﺕ ﺍﺪﺍﺭﻳﺔ,0.0,0.0,0
2024,Fonctionnement,recettes,10.0,20.0,0.0,,30.0,10.20.30,Recettes des services rémunérés,ﻣﺪﺍﺧﻴﻞ ﻣﻘﺎﺑﻞ ﺧﺪﻣﺎﺕ ,0.0,0.0,0
2024,Fonctionnement,recettes,10.0,20.0,0.0,,31.0,10.20.31,Numérotation dimmeubles,ﺗﺮﻗﻴﻢ ﺍﻟﻌﻘﺎﺭﺍﺕ  ,100.0,100.0,100
2024,Fonctionnement,recettes,10.0,20.0,0.0,,32.0,10.20.32,Enregistrement de la vente du bétail,ﺗﺴﺠﻴﻞ ﺑﻴﻊ ﺍﻟﺑﻬﺎﺋﻢ ,100.0,100.0,100
2024,Fonctionnement,recettes,10.0,20.0,0.0,,33.0,10.20.33,Frais denquête de commodo et dincommodo,ﺼﻮﺍﺋﺮ ﺃﺑﺤﺎﺙ ﺍﻟﻣﻧﺎﻓﻊ ﻮﺍﻟﻣﻀﺎﺭ     ,1000.0,2000.0,2000
2024,Fonctionnement,recettes,0.0,0.0,0.0,,0.0,10.20.00,Total de larticle  20 - Autorisations administratives,مجموع - ﺗﺮﺧﻴﺼﺎﺕ ﺍﺪﺍﺭﻳﺔ,1200.0,2200.0,2200
2024,Fonctionnement,recettes,10.0,30.0,0.0,,0.0,10.30.00,Produits des ventes,ﻣﻧﺘﻮﺝ ﺍﻟﻣﺑﻴﻌﺎﺕ,0.0,0.0,0
2024,Fonctionnement,recettes,10.0,30.0,0.0,,20.0,10.30.20,Recettes Patrimoniales,ﻣﺪﺍﺧﻴﻞ ﺍﻷﻣﻼﻙ,0.0,0.0,0
2024,Fonctionnement,recettes,10.0,30.0,0.0,,21.0,10.30.21,Produit des ventes dobjet mobiliers ou matériaux hors service,ﻣﻧﺘﻮﺝ ﺑﻴﻊ ﺃﺛﺎﺙ ﻮﺃﺪﻮﺍﺕ ﻮﻣﻮﺍﺪ ﺍﺴﺘﻐﻧﻲ ﻋﻧﻬﺎ   ,10000.0,100.0,100
2024,Fonctionnement,recettes,10.0,30.0,0.0,,22.0,10.30.22,Produit des ventes de fruits plantes fleurs et bois,ﻣﻧﺘﻮﺝ ﺑﻴﻊ ﺍﻟﻔﻮﺍﻛﻪ ﻮﺍﻟﻧﺑﺎﺕ ﻮﺍﻟﺰﻫﻮﺭ ﻮﺍﻟﺤﻄﺏ,0.0,0.0,0
2024,Fonctionnement,recettes,10.0,30.0,0.0,,23.0,10.30.23,Produit des ventes de plans dimprimés et de dossiers de concours,ﻣﻧﺘﻮﺝ ﺑﻴﻊ ﺍﻟﺘﺼﺎﻣﻴﻢ ﻮﺍﻟﻣﻄﺑﻮﻋﺎﺕ ﻮﻣﻠﻔﺎﺕ ﺍﻟﻣﺰﺍﻳﺪﺓ      ,200000.0,120000.0,120000
2024,Fonctionnement,recettes,10.0,30.0,0.0,,24.0,10.30.24,Produit des ventes des animaux et dobjets mis en fourrière non retirès dans les délais impartis,ﺧﻞ ﺍﻵﺠﺎﻝ ﺍﻟﻣﺤﺪﺪﺓ ﻣﻧﺘﻮﺝ ﺑﻴﻊ ﺍﻟﺤﻴﻮﺍﻧﺎﺕ ﻮﺍﻷﺷﻴﺎﺀ ﺍﻟﻣﺤﺠﻮﺯﺓ ﻮﺍﻟﺘﻲ ﻟﻢ ﺗﺴﺤﺏ ﺪﺍ       ,1000.0,235300.0,235300
2024,Fonctionnement,recettes,0.0,0.0,0.0,,0.0,10.30.00,Total de larticle  30 - Produits des ventes,مجموع - ﻣﻧﺘﻮﺝ ﺍﻟﻣﺑﻴﻌﺎﺕ,211000.0,355400.0,355400
2024,Fonctionnement,recettes,10.0,40.0,0.0,,0.0,10.40.00,Autres produits,ﻣﻧﺘﻮﺠﺎﺕ ﺃﺧﺮﻯ,0.0,0.0,0
2024,Fonctionnement,recettes,10.0,40.0,0.0,,10.0,10.40.10,Recettes Fiscales,ﻣﺪﺍﺧﻴﻞ ﻀﺮﻳﺑﻴﺔ,0.0,0.0,0
2024,Fonctionnement,recettes,10.0,40.0,0.0,,11.0,10.40.11,Produit des amendes fiscales et de transactions en matière de taxes,ﺋﺏ ﺍﻟﻣﺘﺤﺼﻞ ﻣﻦ ﺍﻟﺪﻋﺎﺋﺮ ﺍﻟﺠﺑﺎﺋﻴﺔ ﻮﺍﻟﺘﺮﺍﻀﻲ ﻓﻴﻣﺎ ﻳﺘﻌﻠﻖ ﺑﺎﻟﻀﺮﺍ   ,1000.0,1000.0,1000
2024,Fonctionnement,recettes,10.0,40.0,0.0,,12.0,10.40.12,Pourcentage sur les ventes publiques effectuées par la collectivité,ﺍﻟﻧﺴﺑﺔ ﺍﻟﻣﺋﻮﻳﺔ ﺍﻟﻣﻘﺑﻮﻀﺔ ﻓﻲ ﺍﻟﺑﻴﻮﻋﺎﺕ ﺍﻟﻌﻣﻮﻣﻴﺔ    ,100.0,29230.0,29230
2024,Fonctionnement,recettes,10.0,40.0,0.0,,30.0,10.40.30,Recettes des services rémunérés,ﻣﺪﺍﺧﻴﻞ ﻣﻘﺎﺑﻞ ﺧﺪﻣﺎﺕ ,0.0,0.0,0
2024,Fonctionnement,recettes,10.0,40.0,0.0,,31.0,10.40.31,Ristourne sur les recettes réalisées pour le compte des tiers,ﺍﻗﺘﻄﺎﻉ ﻣﻦ ﺍﻟﻣﺪﺍﺧﻴﻞ ﺍﻟﻣﺤﻘﻘﺔ ﻟﻔﺎﺋﺪﺓ ﺍﻟﻐﻴﺮ      ,6000.0,6000.0,6000
2024,Fonctionnement,recettes,10.0,40.0,0.0,,32.0,10.40.32,Droits de fourrière,ﺭﺴﻢ ﺍﻟﻣﺤﺠﺰ ,200000.0,200000.0,200000
2024,Fonctionnement,recettes,10.0,40.0,0.0,,33.0,10.40.33,Remboursement des frais de transport par la grue,ﺍﺴﺘﺮﺠﺎﻉ ﺼﻮﺍﺋﺮ ﺍﻟﻧﻘﻞ ﺑﻮﺍﺴﻄﺔ ﺍﻵﻟﺔ ﺍﻟﺮﺍﻓﻌﺔ,100.0,100.0,100
2024,Fonctionnement,recettes,10.0,40.0,0.0,,34.0,10.40.34,Produits des sabots,,100.0,100.0,100
2024,Fonctionnement,recettes,0.0,0.0,0.0,,0.0,10.40.00,Total de larticle  40 - Autres produits,مجموع - ﻣﻧﺘﻮﺠﺎﺕ ﺃﺧﺮﻯ,207300.0,236430.0,236430
2024,Fonctionnement,recettes,10.0,50.0,0.0,,0.0,10.50.00,Part dans le produit des impôts de lEtat,ﺤﺼﺔ ﻣﻦ ﻣﻧﺘﻮﺝ ﻀﺮﺍﺋﺏ ﺍﻟﺪﻮﻟﺔ   ,0.0,0.0,0
2024,Fonctionnement,recettes,10.0,50.0,0.0,,10.0,10.50.10,Part dans le produit de la TVA,,60806970.0,60806970.0,60806970
2024,Fonctionnement,recettes,10.0,50.0,0.0,,11.0,10.50.11,Part complémentaire déquilibre du budget dans le produit de la TVA,ﻋﺠﺰ ﺍﻟﻣﻴﺰﺍﻧﻴﺔ ﺤﺼﺔ ﺗﻜﻣﻴﻠﻴﺔ ﻣﻦ ﻣﻧﺘﻮﺝ ﺍﻟﻀﺮﻳﺑﺔ ﻋﻠﻰ ﺍﻟﻘﻴﻣﺔ ﺍﻟﻣﻀﺎﻓﺔ ﻟﺴﺪ          ,0.0,0.0,0
2024,Fonctionnement,recettes,10.0,50.0,0.0,,12.0,10.50.12,Part complémentaire de soutien du budget dans le produit de la TVA,ﺍﻟﻣﻴﺰﺍﻧﻴﺔ ﺤﺼﺔ ﺗﻜﻣﻴﻠﻴﺔ ﻣﻦ ﻣﻧﺘﻮﺝ ﺍﻟﻀﺮﻳﺑﺔ ﻋﻠﻰ ﺍﻟﻘﻴﻣﺔ ﺍﻟﻣﻀﺎﻓﺔ ﻟﺪﻋﻢ           ,0.0,0.0,0
2024,Fonctionnement,recettes,0.0,0.0,0.0,,0.0,10.50.00,Total de larticle  50 - Part dans le produit des impôts de lEtat,مجموع - ﺤﺼﺔ ﻣﻦ ﻣﻧﺘﻮﺝ ﻀﺮﺍﺋﺏ ﺍﻟﺪﻮﻟﺔ   ,60806970.0,60806970.0,60806970
2024,Fonctionnement,recettes,0.0,0.0,0.0,,0.0,10.00.00,Total du chapitre  10 - DOMAINE DADMINISTRATION GENERALE,مجموع - ﻣﺠﺎﻝ ﺍﻹﺪﺍﺭﺓ ﺍﻟﻌﺎﻣﺔ,61776470.0,61826000.0,61826000
2024,Fonctionnement,recettes,20.0,0.0,0.0,,0.0,20.00.00,DOMAINE DES AFFAIRES SOCIALES,ﻣﺠﺎﻝ ﺍﻟﺷﺆﻮﻦ ﺍﻹﺠﺘﻣﺎﻋﻴﺔ,0.0,0.0,0
2024,Fonctionnement,recettes,20.0,10.0,0.0,,0.0,20.10.00,Hygiène et santé publiques,ﺍﻟﻧﻈﺎﻓﺔ ﻮﺍﻟﺼﺤﺔ ﺍﻟﻌﻣﻮﻣﻴﺔ    ,0.0,0.0,0
2024,Fonctionnement,recettes,20.0,10.0,0.0,,20.0,20.10.20,Recettes Patrimoniales,ﻣﺪﺍﺧﻴﻞ ﺍﻷﻣﻼﻙ,0.0,0.0,0
2024,Fonctionnement,recettes,20.0,10.0,0.0,,21.0,20.10.21,Concession des blocs sanitaires du marché de gros des fruits et légumes,ﻔﻮﺍﻛﻪ ﺤﻖ ﺍﻹﻣﺘﻴﺎﺯ ﻓﻲ ﺍﺴﺘﻐﻼﻝ ﻣﺮﺍﺤﻴﺾ ﺴﻮﻖ ﺍﻟﺠﻣﻠﺔ ﻟﻠﺧﻀﺮ ﻮﺍﻟ       ,100.0,100.0,100
2024,Fonctionnement,recettes,20.0,10.0,0.0,,22.0,20.10.22,Concession du service de lambulance communale,ﺤﻖ ﺍﻹﻣﺘﻴﺎﺯ ﻓﻲ ﻣﺼﻠﺤﺔ ﺴﻴﺎﺭﺓ ﺍﻹﺴﻌﺎﻑ ﺍﻟﺠﻣﺎﻋﻴﺔ,100.0,100.0,100
2024,Fonctionnement,recettes,20.0,10.0,0.0,,30.0,20.10.30,Recettes des services rémunérés,ﻣﺪﺍﺧﻴﻞ ﻣﻘﺎﺑﻞ ﺧﺪﻣﺎﺕ ,0.0,0.0,0
2024,Fonctionnement,recettes,20.0,10.0,0.0,,31.0,20.10.31,Remboursement des frais de transport effectués par lambulance communale,ﺍﺴﺘﺮﺠﺎﻉ ﺼﻮﺍﺋﺮ ﺍﻟﻧﻘﻞ ﺑﻮﺍﺴﻄﺔ ﺴﻴﺎﺭﺓ ﺍﻹﺴﻌﺎﻑ    ,100.0,100.0,100
2024,Fonctionnement,recettes,20.0,10.0,0.0,,32.0,20.10.32,Produit du service de vidange de fosses et curage dégouts,ﻣﺪﺧﻮﻝ ﻣﺼﻠﺤﺔ ﺇﻓﺮﺍﻍ ﺤﻔﺮﺍﺕ ﺍﻟﻣﺮﺍﺤﻴﺾ ﻮﺗﻧﻈﻴﻑ ﺍﻟﻘﻧﻮﺍﺕ ,0.0,0.0,0
2024,Fonctionnement,recettes,20.0,10.0,0.0,,33.0,20.10.33,Raccordement au réseau dégouts,ﺍﻹﺗﺼﺎﻝ ﺑﺷﺑﻜﺔ ﺍﻟﻣﺎﺀ ﺍﻟﺤﺎﺭ  ,100.0,100.0,100
2024,Fonctionnement,recettes,20.0,10.0,0.0,,34.0,20.10.34,Raccordement au réseau deau,,0.0,0.0,0
2024,Fonctionnement,recettes,20.0,10.0,0.0,,35.0,20.10.35,Remboursement des frais de désinfection,ﺍﺴﺘﺮﺠﺎﻉ ﺼﻮﺍﺋﺮ ﺍﻟﺘﻧﻈﻴﻑ ,0.0,0.0,0
2024,Fonctionnement,recettes,20.0,10.0,0.0,,36.0,20.10.36,Reversement à la commune pour travaux de salubrité et de sécurité par ses soins pour le compte des propriétaires défaillants,ﻷﻣﻦ ﺍﻟﻌﺎﻢ ﺃﺠﺮﺗﻬﺎ ﻋﻠﻰ ﻧﻔﻘﺔ ﻣﻼﻛﻴﻦ ﻗﺎﺼﺮﻳﻦ ﻣﺎﻳﺆﺪﻯ ﻟﻠﺠﻣﺎﻋﺔ ﻷﺠﻞ ﺃﺷﻐﺎﻝ ﻣﺘﻌﻠﻘﺔ ﺑﺎﻟﺼﺤﺔ ﺍﻟﻌﻣﻮﻣﻴﺔ ﺃﻮ ﺍ                   ,100.0,100.0,100
2024,Fonctionnement,recettes,20.0,10.0,0.0,,37.0,20.10.37,Produit de la morgue,ﻣﻧﺘﻮﺝ ﻣﺴﺘﻮﺪﻉ ﺍﻷﻣﻮﺍﺕ,100.0,100.0,100
2024,Fonctionnement,recettes,0.0,0.0,0.0,,0.0,20.10.00,Total de larticle  10 - Hygiène et santé publiques,مجموع - ﺍﻟﻧﻈﺎﻓﺔ ﻮﺍﻟﺼﺤﺔ ﺍﻟﻌﻣﻮﻣﻴﺔ    ,600.0,600.0,600
2024,Fonctionnement,recettes,20.0,20.0,0.0,,0.0,20.20.00,Enseignement Art et culture,ﺍﻟﺘﻌﻠﻴﻢ، ﺍﻟﻔﻦ ﻮﺍﻟﺜﻘﺎﻓﺔ,0.0,0.0,0
2024,Fonctionnement,recettes,20.0,20.0,0.0,,10.0,20.20.10,Recettes Fiscales,ﻣﺪﺍﺧﻴﻞ ﻀﺮﻳﺑﻴﺔ,0.0,0.0,0
2024,Fonctionnement,recettes,20.0,20.0,0.0,,11.0,20.20.11,,……………………………………,100.0,100.0,100
2024,Fonctionnement,recettes,20.0,20.0,0.0,,30.0,20.20.30,Recettes des services rémunérés,ﻣﺪﺍﺧﻴﻞ ﻣﻘﺎﺑﻞ ﺧﺪﻣﺎﺕ ,0.0,0.0,0
2024,Fonctionnement,recettes,20.0,20.0,0.0,,31.0,20.20.31,Produit de lécole communale des beaux arts,ﻣﺪﺧﻮﻝ ﺍﻟﻣﻌﻬﺪ ﺍﻟﺠﻣﺎﻋﻲ ﻟﻠﻔﻧﻮﻦ ﺍﻟﺠﻣﻴﻠﺔ     ,0.0,0.0,0
2024,Fonctionnement,recettes,20.0,20.0,0.0,,32.0,20.20.32,Produit de la bibliothèque communale,ﻣﺪﺧﻮﻝ ﺍﻟﺧﺰﺍﻧﺔ ﺍﻟﺠﻣﺎﻋﻴﺔ  ,0.0,0.0,0
2024,Fonctionnement,recettes,20.0,20.0,0.0,,33.0,20.20.33,Produit du conservatoire de musique,ﻣﺪﺧﻮﻝ ﺍﻟﻣﻌﻬﺪ ﺍﻟﺠﻣﺎﻋﻲ ﻟﻠﻣﻮﺴﻴﻘﻰ,0.0,0.0,0
2024,Fonctionnement,recettes,20.0,20.0,0.0,,34.0,20.20.34,Produit de la galerie dexpositon,ﻣﺪﺧﻮﻝ ﻗﺎﻋﺔ ﺍﻟﻣﻌﺎﺭﺾ,0.0,0.0,0
2024,Fonctionnement,recettes,0.0,0.0,0.0,,0.0,20.20.00,Total de larticle  20 - Enseignement Art et culture,مجموع - ﺍﻟﺘﻌﻠﻴﻢ، ﺍﻟﻔﻦ ﻮﺍﻟﺜﻘﺎﻓﺔ,100.0,100.0,100
2024,Fonctionnement,recettes,20.0,30.0,0.0,,0.0,20.30.00,Tourisme loisir et détente,ﺍﻟﺴﻴﺎﺤﺔ، ﺍﻟﺮﺍﺤﺔ ﻮﺍﻟﺘﺮﻓﻴﻪ ,0.0,0.0,0
2024,Fonctionnement,recettes,20.0,30.0,0.0,,10.0,20.30.10,Recettes Fiscales,ﻣﺪﺍﺧﻴﻞ ﻀﺮﻳﺑﻴﺔ,0.0,0.0,0
2024,Fonctionnement,recettes,20.0,30.0,0.0,,11.0,20.30.11,Taxe de séjour,,1000.0,1000.0,1000
2024,Fonctionnement,recettes,20.0,30.0,0.0,,12.0,20.30.12,Taxe sur les spectacles,,0.0,0.0,0
2024,Fonctionnement,recettes,20.0,30.0,0.0,,13.0,20.30.13,Taxe sur les billets daccès aux manifestations sportives aux piscines privées ouvertes au public,ﺍﻟﻣﺴﺎﺑﺢ ﺍﻟﺧﺎﺼﺔ ﺍﻟﻣﻔﺘﻮﺤﺔ ﻟﻠﺠﻣﻬﻮﺭ ﺍﻟﺮﺴﻢ ﺍﻟﻣﻔﺮﻮﺾ ﻋﻠﻰ ﺗﺬﺍﻛﺮ ﺪﺧﻮﻝ ﺍﻟﻣﻬﺮﺠﺎﻧﺎﺕ ﺍﻟﺮﻳﺎﻀﻴﺔ ﻮ          ,0.0,0.0,0
2024,Fonctionnement,recettes,20.0,30.0,0.0,,20.0,20.30.20,Recettes Patrimoniales,ﻣﺪﺍﺧﻴﻞ ﺍﻷﻣﻼﻙ,0.0,0.0,0
2024,Fonctionnement,recettes,20.0,30.0,0.0,,21.0,20.30.21,Produit de lexploitation des terrains de sport,ﻣﺤﺼﻮﻝ ﺍﺴﺘﻐﻼﻝ ﺍﻟﻣﻼﻋﺏ ﺍﻟﺮﻳﺎﻀﻴﺔ,100.0,100.0,100
2024,Fonctionnement,recettes,20.0,30.0,0.0,,22.0,20.30.22,Produit de lexploitation des piscines,ﻣﺪﺧﻮﻝ ﺍﺴﺘﻐﻼﻝ ﺍﻟﻣﺴﺎﺑﺢ,100.0,100.0,100
2024,Fonctionnement,recettes,20.0,30.0,0.0,,23.0,20.30.23,Droits dentrée aux musées communaux,ﻮﺍﺠﺑﺎﺕ ﺍﻟﺪﺧﻮﻝ ﺇﻟﻰ ﺍﻟﻣﺘﺎﺤﻑ ﺍﻟﺠﻣﺎﻋﻴﺔ    ,0.0,0.0,0
2024,Fonctionnement,recettes,20.0,30.0,0.0,,24.0,20.30.24,Droits dentrée aux théâtres communaux,ﻮﺍﺠﺑﺎﺕ ﺍﻟﺪﺧﻮﻝ ﺇﻟﻰ ﺍﻟﻣﺴﺎﺭﺡ ﺍﻟﺠﻣﺎﻋﻴﺔ    ,0.0,0.0,0
2024,Fonctionnement,recettes,20.0,30.0,0.0,,25.0,20.30.25,Produit des campings et campings caravanings,ﻣﻧﺘﻮﺝ ﺍﻟﻣﺧﻴﻣﺎﺕ,0.0,0.0,0
2024,Fonctionnement,recettes,20.0,30.0,0.0,,26.0,20.30.26,Produit de lexploitation des plages,ﻣﻧﺘﻮﺝ ﺍﺴﺘﻐﻼﻝ ﺍﻟﺷﻮﺍﻄﺊ,0.0,0.0,0
2024,Fonctionnement,recettes,20.0,30.0,0.0,,27.0,20.30.27,Droits dentrée aux jardins et pépinières,ﻮﺍﺠﺑﺎﺕ ﺍﻟﺪﺧﻮﻝ ﺇﻟﻰ ﺍﻟﺤﺪﺍﺋﻖ ﻮﺍﻟﻣﻐﺎﺭﺱ     ,0.0,0.0,0
2024,Fonctionnement,recettes,0.0,0.0,0.0,,0.0,20.30.00,Total de larticle  30 - Tourisme loisir et détente,مجموع - ﺍﻟﺴﻴﺎﺤﺔ، ﺍﻟﺮﺍﺤﺔ ﻮﺍﻟﺘﺮﻓﻴﻪ ,1200.0,1200.0,1200
2024,Fonctionnement,recettes,0.0,0.0,0.0,,0.0,20.00.00,Total du chapitre  20 - DOMAINE DES AFFAIRES SOCIALES,مجموع - ﻣﺠﺎﻝ ﺍﻟﺷﺆﻮﻦ ﺍﻹﺠﺘﻣﺎﻋﻴﺔ,1900.0,1900.0,1900
2024,Fonctionnement,recettes,30.0,0.0,0.0,,0.0,30.00.00,DOMAINE DES AFFAIRES TECHNIQUES,ﻣﺠﺎﻝ ﺍﻟﺷﺆﻮﻦ ﺍﻟﺘﻘﻧﻴﺔ,0.0,0.0,0
2024,Fonctionnement,recettes,30.0,10.0,0.0,,0.0,30.10.00,Habitat et urbanisme,ﺍﻟﺴﻜﻧﻰ ﻮﺍﻟﺘﻌﻣﻴﺮ,0.0,0.0,0
2024,Fonctionnement,recettes,30.0,10.0,0.0,,10.0,30.10.10,Recettes Fiscales,ﻣﺪﺍﺧﻴﻞ ﻀﺮﻳﺑﻴﺔ,0.0,0.0,0
2024,Fonctionnement,recettes,30.0,10.0,0.0,,11.0,30.10.11,Taxe urbaine,ﻀﺮﻳﺑﺔ ﺍﻟﻣﺑﺎﻧﻲ,20000.0,20000.0,20000
2024,Fonctionnement,recettes,30.0,10.0,0.0,,12.0,30.10.12,Taxe dédilité afférente aux immeubles assujettis à la taxe urbaine,ﺍﻟﻣﺑﺎﻧﻲ ﻀﺮﻳﺑﺔ ﺍﻟﺼﻴﺎﻧﺔ ﺍﻟﻣﻔﺮﻮﻀﺔ ﻋﻠﻰ ﺍﻷﻣﻼﻙ ﺍﻟﺧﺎﻀﻌﺔ ﻟﻀﺮﻳﺑﺔ         ,100000.0,70000.0,70000
2024,Fonctionnement,recettes,30.0,10.0,0.0,,14.0,30.10.14,Taxe sur les terrains urbains non bâtis,ﺍﻟﻀﺮﻳﺑﺔ ﻋﻠﻰ ﺍﻷﺭﺍﻀﻲ ﺍﻟﺤﻀﺮﻳﺔ ﻏﻴﺮ ﺍﻟﻣﺑﻧﻴﺔ ,5000000.0,5000000.0,5000000
2024,Fonctionnement,recettes,30.0,10.0,0.0,,15.0,30.10.15,Taxe sur les opérations de construction,ﺍﻟﻀﺮﻳﺑﺔ ﻋﻠﻰ ﻋﻣﻠﻴﺎﺕ ﺍﻟﺑﻧﺎﺀ   ,2000000.0,2000000.0,2000000
2024,Fonctionnement,recettes,30.0,10.0,0.0,,16.0,30.10.16,Taxe sur les opérations de lotissement,ﺍﻟﻀﺮﻳﺑﺔ ﻋﻠﻰ ﻋﻣﻠﻴﺎﺕ ﺗﺠﺰﺋﺔ ﺍﻷﺭﺍﻀﻲ   ,300000.0,180000.0,180000
2024,Fonctionnement,recettes,30.0,10.0,0.0,,17.0,30.10.17,Taxe sur les opérations de morcellement,ﺍﻟﻀﺮﻳﺑﺔ ﻋﻠﻰ ﻋﻣﻠﻴﺎﺕ ﺗﻘﺴﻴﻢ ﺍﻷﺭﺍﻀﻲ   ,0.0,0.0,0
2024,Fonctionnement,recettes,30.0,10.0,0.0,,18.0,30.10.18,Taxe dhabitation,ﺭﺴﻢ ﺍﻟﺴﻜﻦ,60000.0,70000.0,70000
2024,Fonctionnement,recettes,30.0,10.0,0.0,,19.0,30.10.19,Taxe sur les services communaux,ﺭﺴﻢ ﺍﻟﺧﺪﻣﺎﺕ ﺍﻟﺠﻣﺎﻋﻴﺔ,6500000.0,7400000.0,7400000
2024,Fonctionnement,recettes,30.0,10.0,0.0,,20.0,30.10.20,Recettes Patrimoniales,ﻣﺪﺍﺧﻴﻞ ﺍﻷﻣﻼﻙ,0.0,0.0,0
2024,Fonctionnement,recettes,30.0,10.0,0.0,,21.0,30.10.21,Redevances sur les saillies situées sur le domaine public communal,ﺔ ﺍﻟﺮﺴﻢ ﺍﻟﻣﻔﺮﻮﺾ ﻋﻠﻰ ﺍﻟﺑﺮﻮﺯﺍﺕ ﺇﻟﻰ ﺍﻷﻣﻼﻙ ﺍﻟﺠﻣﺎﻋﻴﺔ ﺍﻟﻌﺎﻣ      ,0.0,0.0,0
2024,Fonctionnement,recettes,30.0,10.0,0.0,,22.0,30.10.22,Redevance doccupation temporaire du domaine public communal pour usage lié à la construction,ﻷﻏﺮﺍﺾ ﺗﺮﺗﺑﻄ ﺑﺎﻟﺑﻧﺎﺀ ﺍﻟﺮﺴﻢ ﺍﻟﻣﻔﺮﻮﺾ ﻋﻠﻰ ﺷﻐﻞ ﺍﻷﻣﻼﻙ ﺍﻟﺠﻣﺎﻋﻴﺔ ﺍﻟﻌﺎﻣﺔ ﻣﺆﻗﺘﺎ    ,400000.0,400000.0,400000
2024,Fonctionnement,recettes,30.0,10.0,0.0,,23.0,30.10.23,Produit de location dimmeubles à usage dhabitation,ﻣﻧﺘﻮﺝ ﻛﺮﺍﺀ ﺑﻧﺎﻳﺎﺕ ﻟﻠﺴﻜﻧﻰ   ,60000.0,70000.0,70000
